Entity,Code,Year,Annual CO2 emissions from gas
Taiwan,TWN,1950,69683
Taiwan,TWN,1951,51296
Taiwan,TWN,1952,47659
Taiwan,TWN,1953,32976
Taiwan,TWN,1954,47605
Taiwan,TWN,1955,51296
Taiwan,TWN,1956,54960
Taiwan,TWN,1957,58624
Taiwan,TWN,1958,51276
Taiwan,TWN,1959,47632
Taiwan,TWN,1960,47632
Taiwan,TWN,1961,69616
Taiwan,TWN,1962,69616
Taiwan,TWN,1963,95264
Taiwan,TWN,1964,304112
Taiwan,TWN,1965,564256
Taiwan,TWN,1966,813561
Taiwan,TWN,1967,967296
Taiwan,TWN,1968,1344892
Taiwan,TWN,1969,1689339
Taiwan,TWN,1970,1721861
Taiwan,TWN,1971,2029856
Taiwan,TWN,1972,2341535
Taiwan,TWN,1973,2704032
Taiwan,TWN,1974,2839600
Taiwan,TWN,1975,2817616
Taiwan,TWN,1976,3381872
Taiwan,TWN,1977,3524979
Taiwan,TWN,1978,3499120
Taiwan,TWN,1979,3389200
Taiwan,TWN,1980,3447824
Taiwan,TWN,1981,2945712
Taiwan,TWN,1982,2517046
Taiwan,TWN,1983,2608768
Taiwan,TWN,1984,2634302
Taiwan,TWN,1985,2377936
Taiwan,TWN,1986,2161760
Taiwan,TWN,1987,2191072
Taiwan,TWN,1988,2506257
Taiwan,TWN,1989,2546404
Taiwan,TWN,1990,3202336
Taiwan,TWN,1991,5594928
Taiwan,TWN,1992,5766986
Taiwan,TWN,1993,5620710
Taiwan,TWN,1994,7390288
Taiwan,TWN,1995,7932560
Taiwan,TWN,1996,8313790
Taiwan,TWN,1997,9500752
Taiwan,TWN,1998,11886016
Taiwan,TWN,1999,11626078
Taiwan,TWN,2000,12717744
Taiwan,TWN,2001,14146704
Taiwan,TWN,2002,16015344
Taiwan,TWN,2003,16242512
Taiwan,TWN,2004,18085240
Taiwan,TWN,2005,20276287
Taiwan,TWN,2006,20998076
Taiwan,TWN,2007,22812064
Taiwan,TWN,2008,24673376
Taiwan,TWN,2009,22203511
Taiwan,TWN,2010,30407536
Taiwan,TWN,2011,32096640
Taiwan,TWN,2012,30312272
Taiwan,TWN,2013,30048037
Taiwan,TWN,2014,31239264
Taiwan,TWN,2015,33851696
Taiwan,TWN,2016,35350272
Taiwan,TWN,2017,40945751
Taiwan,TWN,2018,41679862
Taiwan,TWN,2019,40971197
Tajikistan,TJK,1921,105
Tajikistan,TJK,1922,95
Tajikistan,TJK,1923,66
Tajikistan,TJK,1924,571
Tajikistan,TJK,1925,944
Tajikistan,TJK,1926,1177
Tajikistan,TJK,1927,1238
Tajikistan,TJK,1928,1392
Tajikistan,TJK,1929,1674
Tajikistan,TJK,1930,1935
Tajikistan,TJK,1931,3182
Tajikistan,TJK,1932,4043
Tajikistan,TJK,1933,4903
Tajikistan,TJK,1934,6434
Tajikistan,TJK,1935,7702
Tajikistan,TJK,1936,9708
Tajikistan,TJK,1937,10263
Tajikistan,TJK,1938,10348
Tajikistan,TJK,1939,10362
Tajikistan,TJK,1940,15659
Tajikistan,TJK,1945,16548
Tajikistan,TJK,1946,18853
Tajikistan,TJK,1947,23032
Tajikistan,TJK,1948,25223
Tajikistan,TJK,1949,25961
Tajikistan,TJK,1950,34197
Tajikistan,TJK,1951,37022
Tajikistan,TJK,1952,37341
Tajikistan,TJK,1953,39759
Tajikistan,TJK,1954,43267
Tajikistan,TJK,1955,51515
Tajikistan,TJK,1956,68583
Tajikistan,TJK,1957,105973
Tajikistan,TJK,1958,155533
Tajikistan,TJK,1959,195769
Tajikistan,TJK,1960,245444
Tajikistan,TJK,1961,313620
Tajikistan,TJK,1962,382719
Tajikistan,TJK,1963,465292
Tajikistan,TJK,1964,563081
Tajikistan,TJK,1965,649201
Tajikistan,TJK,1966,716290
Tajikistan,TJK,1967,774759
Tajikistan,TJK,1968,830489
Tajikistan,TJK,1969,881509
Tajikistan,TJK,1970,811797
Tajikistan,TJK,1971,910684
Tajikistan,TJK,1972,950126
Tajikistan,TJK,1973,994523
Tajikistan,TJK,1974,1043501
Tajikistan,TJK,1975,1135224
Tajikistan,TJK,1976,1251297
Tajikistan,TJK,1977,1339847
Tajikistan,TJK,1978,1390239
Tajikistan,TJK,1979,1484679
Tajikistan,TJK,1980,1557236
Tajikistan,TJK,1981,1649888
Tajikistan,TJK,1982,1752771
Tajikistan,TJK,1983,1886284
Tajikistan,TJK,1984,2056083
Tajikistan,TJK,1985,2300051
Tajikistan,TJK,1986,2227239
Tajikistan,TJK,1987,2630683
Tajikistan,TJK,1988,2818145
Tajikistan,TJK,1989,2819351
Tajikistan,TJK,1990,2867755
Tajikistan,TJK,1991,2843333
Tajikistan,TJK,1992,3220656
Tajikistan,TJK,1993,2705772
Tajikistan,TJK,1994,1487584
Tajikistan,TJK,1995,1674448
Tajikistan,TJK,1996,2147104
Tajikistan,TJK,1997,1439952
Tajikistan,TJK,1998,1472928
Tajikistan,TJK,1999,1465600
Tajikistan,TJK,2000,1436288
Tajikistan,TJK,2001,1406976
Tajikistan,TJK,2002,978288
Tajikistan,TJK,2003,1051568
Tajikistan,TJK,2004,1227440
Tajikistan,TJK,2005,1229300
Tajikistan,TJK,2006,1231104
Tajikistan,TJK,2007,1238432
Tajikistan,TJK,2008,989280
Tajikistan,TJK,2009,443344
Tajikistan,TJK,2010,366935
Tajikistan,TJK,2011,370064
Tajikistan,TJK,2012,270795
Tajikistan,TJK,2013,7319
Tajikistan,TJK,2014,7322
Tajikistan,TJK,2015,7328
Tajikistan,TJK,2016,7324
Tajikistan,TJK,2017,3666
Tajikistan,TJK,2018,4254
Tajikistan,TJK,2019,3997
Tanzania,TZA,2004,245488
Tanzania,TZA,2005,677840
Tanzania,TZA,2006,945312
Tanzania,TZA,2007,1017945
Tanzania,TZA,2008,1051568
Tanzania,TZA,2009,1242096
Tanzania,TZA,2010,1472157
Tanzania,TZA,2011,1626054
Tanzania,TZA,2012,1858393
Tanzania,TZA,2013,1867952
Tanzania,TZA,2014,1740400
Tanzania,TZA,2015,1674448
Tanzania,TZA,2016,1590176
Tanzania,TZA,2017,1483920
Tanzania,TZA,2018,1514490
Tanzania,TZA,2019,1683330
Thailand,THA,1981,560592
Thailand,THA,1982,2447315
Thailand,THA,1983,2945602
Thailand,THA,1984,4440414
Thailand,THA,1985,5679200
Thailand,THA,1986,5408064
Thailand,THA,1987,6188496
Thailand,THA,1988,10306832
Thailand,THA,1989,10248208
Thailand,THA,1990,11120702
Thailand,THA,1991,13812759
Thailand,THA,1992,14802560
Thailand,THA,1993,16689520
Thailand,THA,1994,18767008
Thailand,THA,1995,19488816
Thailand,THA,1996,22105376
Thailand,THA,1997,27575264
Thailand,THA,1998,28641488
Thailand,THA,1999,30928504
Thailand,THA,2000,35444777
Thailand,THA,2001,45404288
Thailand,THA,2002,48548000
Thailand,THA,2003,49222176
Thailand,THA,2004,50025430
Thailand,THA,2005,54040336
Thailand,THA,2006,54941680
Thailand,THA,2007,57774867
Thailand,THA,2008,60291120
Thailand,THA,2009,71657927
Thailand,THA,2010,80982885
Thailand,THA,2011,70495360
Thailand,THA,2012,80544620
Thailand,THA,2013,86620624
Thailand,THA,2014,86591312
Thailand,THA,2015,86389792
Thailand,THA,2016,84539472
Thailand,THA,2017,82414352
Thailand,THA,2018,82308738
Thailand,THA,2019,83646519
Togo,TGO,2011,14656
Togo,TGO,2012,32976
Togo,TGO,2013,40366
Togo,TGO,2014,73280
Togo,TGO,2015,73280
Togo,TGO,2016,14637
Trinidad and Tobago,TTO,1925,128240
Trinidad and Tobago,TTO,1929,256480
Trinidad and Tobago,TTO,1933,282128
Trinidad and Tobago,TTO,1937,472656
Trinidad and Tobago,TTO,1938,538608
Trinidad and Tobago,TTO,1939,622880
Trinidad and Tobago,TTO,1940,747456
Trinidad and Tobago,TTO,1941,747733
Trinidad and Tobago,TTO,1942,802416
Trinidad and Tobago,TTO,1943,751120
Trinidad and Tobago,TTO,1944,685168
Trinidad and Tobago,TTO,1945,751370
Trinidad and Tobago,TTO,1946,769440
Trinidad and Tobago,TTO,1947,780432
Trinidad and Tobago,TTO,1948,890352
Trinidad and Tobago,TTO,1949,937984
Trinidad and Tobago,TTO,1950,910090
Trinidad and Tobago,TTO,1951,901344
Trinidad and Tobago,TTO,1952,917202
Trinidad and Tobago,TTO,1953,958771
Trinidad and Tobago,TTO,1954,985616
Trinidad and Tobago,TTO,1955,953924
Trinidad and Tobago,TTO,1956,1046572
Trinidad and Tobago,TTO,1957,1148855
Trinidad and Tobago,TTO,1958,1270070
Trinidad and Tobago,TTO,1959,1366672
Trinidad and Tobago,TTO,1960,1467685
Trinidad and Tobago,TTO,1961,1593840
Trinidad and Tobago,TTO,1962,1626816
Trinidad and Tobago,TTO,1963,1593840
Trinidad and Tobago,TTO,1964,2084816
Trinidad and Tobago,TTO,1965,2248109
Trinidad and Tobago,TTO,1966,2641744
Trinidad and Tobago,TTO,1967,2916544
Trinidad and Tobago,TTO,1968,3059440
Trinidad and Tobago,TTO,1969,3074096
Trinidad and Tobago,TTO,1970,3581187
Trinidad and Tobago,TTO,1971,3488128
Trinidad and Tobago,TTO,1972,3612704
Trinidad and Tobago,TTO,1973,3477136
Trinidad and Tobago,TTO,1974,3180352
Trinidad and Tobago,TTO,1975,2901888
Trinidad and Tobago,TTO,1976,3762928
Trinidad and Tobago,TTO,1977,4533396
Trinidad and Tobago,TTO,1978,5602256
Trinidad and Tobago,TTO,1979,6321786
Trinidad and Tobago,TTO,1980,7201865
Trinidad and Tobago,TTO,1981,6596601
Trinidad and Tobago,TTO,1982,7256164
Trinidad and Tobago,TTO,1983,7723712
Trinidad and Tobago,TTO,1984,7760352
Trinidad and Tobago,TTO,1985,9427472
Trinidad and Tobago,TTO,1986,7417501
Trinidad and Tobago,TTO,1987,7786000
Trinidad and Tobago,TTO,1988,7168441
Trinidad and Tobago,TTO,1989,9509584
Trinidad and Tobago,TTO,1990,10750176
Trinidad and Tobago,TTO,1991,10847782
Trinidad and Tobago,TTO,1992,11109248
Trinidad and Tobago,TTO,1993,11017648
Trinidad and Tobago,TTO,1994,11696635
Trinidad and Tobago,TTO,1995,11515952
Trinidad and Tobago,TTO,1996,13197728
Trinidad and Tobago,TTO,1997,13809616
Trinidad and Tobago,TTO,1998,16224192
Trinidad and Tobago,TTO,1999,18268704
Trinidad and Tobago,TTO,2000,19602400
Trinidad and Tobago,TTO,2001,22547702
Trinidad and Tobago,TTO,2002,24666048
Trinidad and Tobago,TTO,2003,27454352
Trinidad and Tobago,TTO,2004,29689716
Trinidad and Tobago,TTO,2005,33643263
Trinidad and Tobago,TTO,2006,38054304
Trinidad and Tobago,TTO,2007,39908288
Trinidad and Tobago,TTO,2008,38699168
Trinidad and Tobago,TTO,2009,39087552
Trinidad and Tobago,TTO,2010,42007760
Trinidad and Tobago,TTO,2011,41450832
Trinidad and Tobago,TTO,2012,40578800
Trinidad and Tobago,TTO,2013,41069776
Trinidad and Tobago,TTO,2014,41260705
Trinidad and Tobago,TTO,2015,39662800
Trinidad and Tobago,TTO,2016,35716672
Trinidad and Tobago,TTO,2017,34573996
Trinidad and Tobago,TTO,2018,32740689
Trinidad and Tobago,TTO,2019,33055489
Tunisia,TUN,1950,3664
Tunisia,TUN,1951,3664
Tunisia,TUN,1952,7328
Tunisia,TUN,1953,7328
Tunisia,TUN,1954,7347
Tunisia,TUN,1955,7328
Tunisia,TUN,1956,14656
Tunisia,TUN,1957,14656
Tunisia,TUN,1958,14619
Tunisia,TUN,1959,14622
Tunisia,TUN,1960,14687
Tunisia,TUN,1961,14656
Tunisia,TUN,1962,14686
Tunisia,TUN,1963,14656
Tunisia,TUN,1964,18320
Tunisia,TUN,1965,18347
Tunisia,TUN,1966,18320
Tunisia,TUN,1967,18320
Tunisia,TUN,1968,21962
Tunisia,TUN,1969,21963
Tunisia,TUN,1970,11003
Tunisia,TUN,1971,3661
Tunisia,TUN,1972,44002
Tunisia,TUN,1973,263808
Tunisia,TUN,1974,465328
Tunisia,TUN,1975,487312
Tunisia,TUN,1976,494950
Tunisia,TUN,1977,531280
Tunisia,TUN,1978,659520
Tunisia,TUN,1979,762112
Tunisia,TUN,1980,901344
Tunisia,TUN,1981,886688
Tunisia,TUN,1982,956672
Tunisia,TUN,1983,934320
Tunisia,TUN,1984,1692768
Tunisia,TUN,1985,2106800
Tunisia,TUN,1986,1451385
Tunisia,TUN,1987,2462208
Tunisia,TUN,1988,2059168
Tunisia,TUN,1989,3153830
Tunisia,TUN,1990,2499547
Tunisia,TUN,1991,1875968
Tunisia,TUN,1992,2583757
Tunisia,TUN,1993,2487856
Tunisia,TUN,1994,3426637
Tunisia,TUN,1995,3752824
Tunisia,TUN,1996,3990980
Tunisia,TUN,1997,4296928
Tunisia,TUN,1998,4807168
Tunisia,TUN,1999,5027008
Tunisia,TUN,2000,5334784
Tunisia,TUN,2001,5913696
Tunisia,TUN,2002,5913696
Tunisia,TUN,2003,6244554
Tunisia,TUN,2004,6514592
Tunisia,TUN,2005,6708784
Tunisia,TUN,2006,6895648
Tunisia,TUN,2007,8051061
Tunisia,TUN,2008,8765614
Tunisia,TUN,2009,9119696
Tunisia,TUN,2010,11636864
Tunisia,TUN,2011,11266800
Tunisia,TUN,2012,12157152
Tunisia,TUN,2013,12124176
Tunisia,TUN,2014,12056642
Tunisia,TUN,2015,11570912
Tunisia,TUN,2016,11933648
Tunisia,TUN,2017,12439280
Tunisia,TUN,2018,12419152
Tunisia,TUN,2019,12472490
Turkey,TUR,1978,40304
Turkey,TUR,1979,3664
Turkey,TUR,1980,43968
Turkey,TUR,1981,29312
Turkey,TUR,1982,73283
Turkey,TUR,1983,14655
Turkey,TUR,1984,73277
Turkey,TUR,1985,124576
Turkey,TUR,1986,846384
Turkey,TUR,1987,1377625
Turkey,TUR,1988,2304656
Turkey,TUR,1989,5474016
Turkey,TUR,1990,7647166
Turkey,TUR,1991,9144502
Turkey,TUR,1992,9926127
Turkey,TUR,1993,11087509
Turkey,TUR,1994,11348134
Turkey,TUR,1995,14441191
Turkey,TUR,1996,16820226
Turkey,TUR,1997,20788173
Turkey,TUR,1998,21657847
Turkey,TUR,1999,26717690
Turkey,TUR,2000,30118235
Turkey,TUR,2001,32578484
Turkey,TUR,2002,34763772
Turkey,TUR,2003,43190574
Turkey,TUR,2004,44364899
Turkey,TUR,2005,54852622
Turkey,TUR,2006,62158782
Turkey,TUR,2007,71984602
Turkey,TUR,2008,71543832
Turkey,TUR,2009,71354190
Turkey,TUR,2010,71640036
Turkey,TUR,2011,86019170
Turkey,TUR,2012,87081102
Turkey,TUR,2013,86683740
Turkey,TUR,2014,93527513
Turkey,TUR,2015,96419030
Turkey,TUR,2016,91841055
Turkey,TUR,2017,104739431
Turkey,TUR,2018,95851051
Turkey,TUR,2019,87708430
Turkmenistan,TKM,1921,2036
Turkmenistan,TKM,1922,1846
Turkmenistan,TKM,1923,1277
Turkmenistan,TKM,1924,11694
Turkmenistan,TKM,1925,18396
Turkmenistan,TKM,1926,25485
Turkmenistan,TKM,1927,27371
Turkmenistan,TKM,1928,32383
Turkmenistan,TKM,1929,36303
Turkmenistan,TKM,1930,36069
Turkmenistan,TKM,1931,58801
Turkmenistan,TKM,1932,81447
Turkmenistan,TKM,1933,104049
Turkmenistan,TKM,1934,140618
Turkmenistan,TKM,1935,173945
Turkmenistan,TKM,1936,223726
Turkmenistan,TKM,1937,233770
Turkmenistan,TKM,1938,235701
Turkmenistan,TKM,1939,236831
Turkmenistan,TKM,1940,381923
Turkmenistan,TKM,1945,437089
Turkmenistan,TKM,1946,490944
Turkmenistan,TKM,1947,595634
Turkmenistan,TKM,1948,635644
Turkmenistan,TKM,1949,651914
Turkmenistan,TKM,1950,843913
Turkmenistan,TKM,1951,914371
Turkmenistan,TKM,1952,904944
Turkmenistan,TKM,1953,943493
Turkmenistan,TKM,1954,1018038
Turkmenistan,TKM,1955,1190405
Turkmenistan,TKM,1956,1514156
Turkmenistan,TKM,1957,2206936
Turkmenistan,TKM,1958,3010875
Turkmenistan,TKM,1959,3595562
Turkmenistan,TKM,1960,4235889
Turkmenistan,TKM,1961,5026671
Turkmenistan,TKM,1962,5740239
Turkmenistan,TKM,1963,6669289
Turkmenistan,TKM,1964,7711659
Turkmenistan,TKM,1965,8610255
Turkmenistan,TKM,1966,9304967
Turkmenistan,TKM,1967,9810284
Turkmenistan,TKM,1968,10238080
Turkmenistan,TKM,1969,10700144
Turkmenistan,TKM,1970,10226210
Turkmenistan,TKM,1971,11168688
Turkmenistan,TKM,1972,11583326
Turkmenistan,TKM,1973,11983393
Turkmenistan,TKM,1974,12399873
Turkmenistan,TKM,1975,13300728
Turkmenistan,TKM,1976,14405769
Turkmenistan,TKM,1977,15216714
Turkmenistan,TKM,1978,15606050
Turkmenistan,TKM,1979,16381573
Turkmenistan,TKM,1980,17202578
Turkmenistan,TKM,1981,17514777
Turkmenistan,TKM,1982,18369569
Turkmenistan,TKM,1983,19346650
Turkmenistan,TKM,1984,20540751
Turkmenistan,TKM,1985,22983325
Turkmenistan,TKM,1986,22635717
Turkmenistan,TKM,1987,25299648
Turkmenistan,TKM,1988,26622012
Turkmenistan,TKM,1989,26250942
Turkmenistan,TKM,1990,25328112
Turkmenistan,TKM,1991,22707286
Turkmenistan,TKM,1992,12616596
Turkmenistan,TKM,1993,17921903
Turkmenistan,TKM,1994,24346282
Turkmenistan,TKM,1995,25645232
Turkmenistan,TKM,1996,20738240
Turkmenistan,TKM,1997,21165801
Turkmenistan,TKM,1998,20034752
Turkmenistan,TKM,1999,24518212
Turkmenistan,TKM,2000,24948176
Turkmenistan,TKM,2001,26095008
Turkmenistan,TKM,2002,26468736
Turkmenistan,TKM,2003,29374288
Turkmenistan,TKM,2004,30883856
Turkmenistan,TKM,2005,32616928
Turkmenistan,TKM,2006,34016576
Turkmenistan,TKM,2007,39849664
Turkmenistan,TKM,2008,40073168
Turkmenistan,TKM,2009,34496560
Turkmenistan,TKM,2010,39684784
Turkmenistan,TKM,2011,43693200
Turkmenistan,TKM,2012,45064646
Turkmenistan,TKM,2013,46268992
Turkmenistan,TKM,2014,46946832
Turkmenistan,TKM,2015,48859440
Turkmenistan,TKM,2016,48859440
Turkmenistan,TKM,2017,48859440
Turkmenistan,TKM,2018,56029730
Turkmenistan,TKM,2019,62226841
Ukraine,UKR,1921,5772
Ukraine,UKR,1922,5251
Ukraine,UKR,1923,3687
Ukraine,UKR,1924,29838
Ukraine,UKR,1925,51109
Ukraine,UKR,1926,58643
Ukraine,UKR,1927,60880
Ukraine,UKR,1928,66018
Ukraine,UKR,1929,83309
Ukraine,UKR,1930,109826
Ukraine,UKR,1931,181225
Ukraine,UKR,1932,212251
Ukraine,UKR,1933,246459
Ukraine,UKR,1934,315754
Ukraine,UKR,1935,368837
Ukraine,UKR,1936,457478
Ukraine,UKR,1937,486966
Ukraine,UKR,1938,491622
Ukraine,UKR,1939,491259
Ukraine,UKR,1940,707810
Ukraine,UKR,1945,707353
Ukraine,UKR,1946,811406
Ukraine,UKR,1947,994302
Ukraine,UKR,1948,1103043
Ukraine,UKR,1949,1142317
Ukraine,UKR,1950,1508611
Ukraine,UKR,1951,1632487
Ukraine,UKR,1952,1669536
Ukraine,UKR,1953,1799859
Ukraine,UKR,1954,1969243
Ukraine,UKR,1955,2366116
Ukraine,UKR,1956,3212807
Ukraine,UKR,1957,5046587
Ukraine,UKR,1958,7584122
Ukraine,UKR,1959,9738949
Ukraine,UKR,1960,12531316
Ukraine,UKR,1961,16493937
Ukraine,UKR,1962,20845266
Ukraine,UKR,1963,25769918
Ukraine,UKR,1964,31599949
Ukraine,UKR,1965,36815781
Ukraine,UKR,1966,41046326
Ukraine,UKR,1967,45391853
Ukraine,UKR,1968,49695780
Ukraine,UKR,1969,53555701
Ukraine,UKR,1970,49544222
Ukraine,UKR,1971,56502453
Ukraine,UKR,1972,59785965
Ukraine,UKR,1973,63700391
Ukraine,UKR,1974,68119073
Ukraine,UKR,1975,74664846
Ukraine,UKR,1976,82257810
Ukraine,UKR,1977,88546979
Ukraine,UKR,1978,93780184
Ukraine,UKR,1979,100024785
Ukraine,UKR,1980,104071495
Ukraine,UKR,1981,113506743
Ukraine,UKR,1982,120222545
Ukraine,UKR,1983,129551868
Ukraine,UKR,1984,140505617
Ukraine,UKR,1985,152342761
Ukraine,UKR,1986,146492645
Ukraine,UKR,1987,167709990
Ukraine,UKR,1988,179295802
Ukraine,UKR,1989,181050769
Ukraine,UKR,1990,215794074
Ukraine,UKR,1991,224497146
Ukraine,UKR,1992,196908094
Ukraine,UKR,1993,165746122
Ukraine,UKR,1994,144080882
Ukraine,UKR,1995,133840798
Ukraine,UKR,1996,137538522
Ukraine,UKR,1997,129447343
Ukraine,UKR,1998,155690451
Ukraine,UKR,1999,129966353
Ukraine,UKR,2000,123973075
Ukraine,UKR,2001,130104068
Ukraine,UKR,2002,116057539
Ukraine,UKR,2003,128058238
Ukraine,UKR,2004,128054363
Ukraine,UKR,2005,129900203
Ukraine,UKR,2006,126290064
Ukraine,UKR,2007,118976501
Ukraine,UKR,2008,114356227
Ukraine,UKR,2009,89682260
Ukraine,UKR,2010,100188028
Ukraine,UKR,2011,103812444
Ukraine,UKR,2012,96799239
Ukraine,UKR,2013,90294586
Ukraine,UKR,2014,75210273
Ukraine,UKR,2015,65636991
Ukraine,UKR,2016,64342886
Ukraine,UKR,2017,66938776
Ukraine,UKR,2018,66991888
Ukraine,UKR,2019,61806758
United Arab Emirates,ARE,1967,868558
United Arab Emirates,ARE,1968,1150496
United Arab Emirates,ARE,1969,1132176
United Arab Emirates,ARE,1970,439680
United Arab Emirates,ARE,1971,1106720
United Arab Emirates,ARE,1972,1307844
United Arab Emirates,ARE,1973,1630480
United Arab Emirates,ARE,1974,1795150
United Arab Emirates,ARE,1975,1520560
United Arab Emirates,ARE,1976,1685284
United Arab Emirates,ARE,1977,1113961
United Arab Emirates,ARE,1978,1278736
United Arab Emirates,ARE,1979,7171166
United Arab Emirates,ARE,1980,8774408
United Arab Emirates,ARE,1981,11148443
United Arab Emirates,ARE,1982,11677168
United Arab Emirates,ARE,1983,10680560
United Arab Emirates,ARE,1984,14732944
United Arab Emirates,ARE,1985,18406584
United Arab Emirates,ARE,1986,22117851
United Arab Emirates,ARE,1987,25124048
United Arab Emirates,ARE,1988,25560064
United Arab Emirates,ARE,1989,31059728
United Arab Emirates,ARE,1990,30700656
United Arab Emirates,ARE,1991,36797552
United Arab Emirates,ARE,1992,34004073
United Arab Emirates,ARE,1993,35597439
United Arab Emirates,ARE,1994,41265555
United Arab Emirates,ARE,1995,44875349
United Arab Emirates,ARE,1996,54238192
United Arab Emirates,ARE,1997,53157312
United Arab Emirates,ARE,1998,55905312
United Arab Emirates,ARE,1999,56981545
United Arab Emirates,ARE,2000,60331424
United Arab Emirates,ARE,2001,61928928
United Arab Emirates,ARE,2002,69525034
United Arab Emirates,ARE,2003,72211281
United Arab Emirates,ARE,2004,77073389
United Arab Emirates,ARE,2005,78226400
United Arab Emirates,ARE,2006,82560912
United Arab Emirates,ARE,2007,91295888
United Arab Emirates,ARE,2008,107804765
United Arab Emirates,ARE,2009,113467908
United Arab Emirates,ARE,2010,116869687
United Arab Emirates,ARE,2011,130170928
United Arab Emirates,ARE,2012,132607488
United Arab Emirates,ARE,2013,136408469
United Arab Emirates,ARE,2014,133341677
United Arab Emirates,ARE,2015,134157360
United Arab Emirates,ARE,2016,134912144
United Arab Emirates,ARE,2017,136149565
United Arab Emirates,ARE,2018,135621183
United Arab Emirates,ARE,2019,138545185
United Kingdom,GBR,1942,3664
United Kingdom,GBR,1944,3664
United Kingdom,GBR,1945,3664
United Kingdom,GBR,1951,14656
United Kingdom,GBR,1952,18320
United Kingdom,GBR,1953,21984
United Kingdom,GBR,1954,32976
United Kingdom,GBR,1955,25648
United Kingdom,GBR,1956,36640
United Kingdom,GBR,1957,62288
United Kingdom,GBR,1958,117248
United Kingdom,GBR,1959,135568
United Kingdom,GBR,1960,150224
United Kingdom,GBR,1961,150224
United Kingdom,GBR,1962,216176
United Kingdom,GBR,1963,289456
United Kingdom,GBR,1964,512963
United Kingdom,GBR,1965,1685440
United Kingdom,GBR,1966,1648800
United Kingdom,GBR,1967,2777295
United Kingdom,GBR,1968,6265478
United Kingdom,GBR,1969,12252345
United Kingdom,GBR,1970,23105184
United Kingdom,GBR,1971,37226240
United Kingdom,GBR,1972,52659306
United Kingdom,GBR,1973,56993520
United Kingdom,GBR,1974,68161392
United Kingdom,GBR,1975,71382048
United Kingdom,GBR,1976,74038448
United Kingdom,GBR,1977,79010017
United Kingdom,GBR,1978,81523506
United Kingdom,GBR,1979,89193259
United Kingdom,GBR,1980,88423312
United Kingdom,GBR,1981,89606784
United Kingdom,GBR,1982,93314128
United Kingdom,GBR,1983,97168627
United Kingdom,GBR,1984,99609504
United Kingdom,GBR,1985,107940733
United Kingdom,GBR,1986,108266838
United Kingdom,GBR,1987,107509088
United Kingdom,GBR,1988,105863272
United Kingdom,GBR,1989,104710452
United Kingdom,GBR,1990,110898258
United Kingdom,GBR,1991,119424505
United Kingdom,GBR,1992,119984630
United Kingdom,GBR,1993,135026279
United Kingdom,GBR,1994,144600457
United Kingdom,GBR,1995,153012372
United Kingdom,GBR,1996,177605022
United Kingdom,GBR,1997,181573876
United Kingdom,GBR,1998,190117612
United Kingdom,GBR,1999,204269856
United Kingdom,GBR,2000,208909550
United Kingdom,GBR,2001,208125575
United Kingdom,GBR,2002,206746812
United Kingdom,GBR,2003,207558447
United Kingdom,GBR,2004,210731215
United Kingdom,GBR,2005,204435496
United Kingdom,GBR,2006,193481706
United Kingdom,GBR,2007,195667010
United Kingdom,GBR,2008,201598497
United Kingdom,GBR,2009,186812584
United Kingdom,GBR,2010,201029814
United Kingdom,GBR,2011,167501371
United Kingdom,GBR,2012,157648789
United Kingdom,GBR,2013,157069191
United Kingdom,GBR,2014,143921045
United Kingdom,GBR,2015,147267708
United Kingdom,GBR,2016,165114372
United Kingdom,GBR,2017,161655036
United Kingdom,GBR,2018,162104336
United Kingdom,GBR,2019,161254852
United States,USA,1882,164880
United States,USA,1883,381051
United States,USA,1884,1172480
United States,USA,1885,3715296
United States,USA,1886,7676080
United States,USA,1887,11787088
United States,USA,1888,16773792
United States,USA,1889,12226768
United States,USA,1890,11688053
